event_id,user_id,event_time,event_type,session_id,feature_name
5297,463,2025-01-26 17:36:00,search,1413,Search
5298,463,2025-01-26 17:34:00,add_to_cart,1413,Recommendations
5299,464,2025-02-05 20:54:00,app_visit,1414,Profile
5300,464,2025-02-05 21:13:00,signup,1414,Search
5301,464,2025-02-05 21:42:00,onboarding_complete,1414,Checkout
5302,464,2025-02-05 20:49:00,add_to_cart,1414,Profile
5303,464,2025-01-26 16:00:00,app_visit,1415,Checkout
5304,464,2025-01-26 15:23:00,search,1415,Notifications
5305,464,2025-02-02 10:32:00,app_visit,1416,Search
5306,464,2025-02-02 10:21:00,search,1416,Profile
5307,464,2025-02-02 10:53:00,add_to_cart,1416,Search
5308,464,2025-02-02 10:50:00,purchase,1416,Checkout
5309,464,2025-01-31 14:02:00,app_visit,1417,Notifications
5310,464,2025-01-31 13:33:00,search,1417,Notifications
5311,464,2025-01-14 07:25:00,app_visit,1418,Profile
5312,464,2025-01-14 08:03:00,signup,1418,Profile
5313,464,2025-01-14 08:21:00,onboarding_complete,1418,Checkout
5314,464,2025-01-14 08:06:00,search,1418,Profile
5315,464,2025-01-14 08:03:00,purchase,1418,Profile
5316,464,2025-01-14 07:23:00,repeat_purchase,1418,Notifications
5317,464,2025-01-14 07:43:00,uninstall,1418,Notifications
5318,464,2025-03-21 22:25:00,app_visit,1419,Search
5319,464,2025-03-21 22:32:00,search,1419,Checkout
5320,464,2025-03-21 22:05:00,add_to_cart,1419,Profile
5321,465,2026-01-16 20:24:00,app_visit,1420,Recommendations
5322,465,2026-01-16 20:18:00,signup,1420,Profile
5323,465,2026-01-16 20:36:00,onboarding_complete,1420,Notifications
5324,465,2026-01-16 20:33:00,search,1420,Notifications
5325,465,2026-01-27 11:57:00,app_visit,1421,Checkout
5326,465,2026-01-27 12:38:00,search,1421,Checkout
5327,465,2026-01-27 12:09:00,add_to_cart,1421,Recommendations
5328,465,2026-01-27 12:33:00,purchase,1421,Search
5329,466,2025-10-21 08:44:00,app_visit,1422,Checkout
5330,466,2025-10-21 09:36:00,search,1422,Search
5331,466,2025-10-08 05:33:00,app_visit,1423,Profile
5332,466,2025-10-08 05:04:00,add_to_cart,1423,Search
5333,466,2025-11-28 02:56:00,app_visit,1424,Recommendations
5334,466,2025-11-28 02:19:00,signup,1424,Profile
5335,466,2025-11-28 02:34:00,onboarding_complete,1424,Recommendations
5336,466,2025-11-28 02:10:00,search,1424,Recommendations
5337,466,2025-11-28 03:08:00,purchase,1424,Notifications
5338,467,2025-11-28 03:02:00,app_visit,1425,Profile
5339,467,2025-11-28 02:23:00,search,1425,Checkout
5340,467,2025-12-01 16:26:00,app_visit,1426,Checkout
5341,467,2025-12-01 16:01:00,signup,1426,Checkout
5342,467,2025-12-01 16:17:00,search,1426,Search
5343,467,2025-12-19 14:39:00,app_visit,1427,Profile
5344,467,2025-12-19 14:22:00,signup,1427,Search
5345,467,2025-12-19 14:29:00,onboarding_complete,1427,Search
5346,467,2025-12-19 14:49:00,add_to_cart,1427,Recommendations
5347,467,2025-12-25 19:45:00,app_visit,1428,Checkout
5348,467,2025-12-25 19:36:00,signup,1428,Notifications
5349,467,2025-12-25 20:23:00,onboarding_complete,1428,Checkout
5350,467,2025-12-25 20:10:00,search,1428,Search
5351,467,2025-12-25 20:03:00,purchase,1428,Checkout
5352,467,2025-11-27 10:09:00,app_visit,1429,Checkout
5353,467,2025-11-27 10:14:00,signup,1429,Profile
5354,467,2025-11-27 10:12:00,onboarding_complete,1429,Recommendations
5355,467,2025-11-27 09:57:00,search,1429,Checkout
5356,467,2025-11-27 09:54:00,uninstall,1429,Profile
5357,468,2025-09-10 09:45:00,app_visit,1430,Search
5358,468,2025-09-10 09:48:00,signup,1430,Checkout
5359,468,2025-09-10 09:16:00,search,1430,Search
5360,468,2025-09-10 09:28:00,add_to_cart,1430,Notifications
5361,469,2026-03-12 16:23:00,app_visit,1431,Search
5362,469,2026-03-12 15:55:00,search,1431,Profile
5363,469,2026-03-12 15:41:00,add_to_cart,1431,Profile
5364,469,2026-03-12 16:17:00,purchase,1431,Checkout
5365,469,2026-02-16 03:29:00,app_visit,1432,Recommendations
5366,469,2026-02-16 03:18:00,search,1432,Checkout
5367,469,2026-02-16 02:57:00,purchase,1432,Search
5368,470,2024-06-04 10:34:00,app_visit,1433,Search
5369,470,2024-06-04 09:39:00,signup,1433,Search
5370,470,2024-06-04 10:11:00,onboarding_complete,1433,Notifications
5371,470,2024-06-04 09:52:00,search,1433,Recommendations
5372,470,2024-05-11 21:30:00,app_visit,1434,Recommendations
5373,470,2024-05-11 21:40:00,signup,1434,Notifications
5374,470,2024-05-11 21:05:00,onboarding_complete,1434,Checkout
5375,470,2024-05-11 21:10:00,search,1434,Notifications
5376,470,2024-05-11 21:39:00,add_to_cart,1434,Search
5377,470,2024-05-11 21:39:00,purchase,1434,Recommendations
5378,470,2024-05-11 21:14:00,repeat_purchase,1434,Profile
5379,470,2024-06-16 05:39:00,app_visit,1435,Search
5380,470,2024-06-16 05:06:00,signup,1435,Recommendations
5381,470,2024-06-16 04:53:00,onboarding_complete,1435,Search
5382,470,2024-06-16 05:06:00,search,1435,Profile
5383,470,2024-06-16 05:11:00,add_to_cart,1435,Notifications
5384,470,2024-05-02 19:49:00,app_visit,1436,Profile
5385,470,2024-05-02 20:07:00,search,1436,Search
5386,470,2024-05-02 20:22:00,purchase,1436,Profile
5387,470,2024-05-02 19:58:00,repeat_purchase,1436,Recommendations
5388,470,2024-06-13 06:59:00,app_visit,1437,Search
5389,470,2024-06-13 07:44:00,signup,1437,Profile
5390,470,2024-06-13 07:38:00,onboarding_complete,1437,Recommendations
5391,471,2025-12-13 11:34:00,app_visit,1438,Search
5392,471,2025-12-13 11:47:00,search,1438,Notifications
5393,471,2025-12-13 08:16:00,app_visit,1439,Profile
5394,471,2025-12-13 07:59:00,signup,1439,Profile
5395,471,2025-12-13 08:13:00,onboarding_complete,1439,Checkout
5396,471,2025-12-13 07:53:00,search,1439,Search
5397,471,2025-12-13 07:42:00,uninstall,1439,Profile
5398,471,2026-02-14 09:11:00,app_visit,1440,Profile
5399,471,2026-02-14 08:25:00,add_to_cart,1440,Recommendations
5400,471,2025-12-22 23:45:00,app_visit,1441,Profile
5401,471,2025-12-23 00:03:00,search,1441,Notifications
5402,471,2025-12-23 00:21:00,add_to_cart,1441,Profile
5403,471,2025-12-22 23:47:00,purchase,1441,Search
5404,472,2025-01-17 18:05:00,app_visit,1442,Checkout
5405,472,2025-01-17 18:02:00,search,1442,Profile
5406,472,2025-01-17 18:50:00,add_to_cart,1442,Notifications
5407,472,2025-01-17 18:18:00,purchase,1442,Profile
5408,472,2025-01-17 18:04:00,repeat_purchase,1442,Profile
5409,472,2024-12-13 21:26:00,app_visit,1443,Profile
5410,472,2024-12-13 21:22:00,signup,1443,Checkout
5411,472,2024-12-13 22:03:00,onboarding_complete,1443,Recommendations
5412,472,2024-12-13 22:05:00,search,1443,Notifications
5413,472,2024-12-13 21:31:00,add_to_cart,1443,Search
5414,472,2024-12-13 21:59:00,purchase,1443,Search
5415,472,2024-12-28 19:45:00,app_visit,1444,Checkout
5416,472,2024-12-28 19:46:00,signup,1444,Recommendations
5417,472,2024-12-28 19:38:00,add_to_cart,1444,Notifications
5418,472,2024-12-28 19:20:00,purchase,1444,Recommendations
5419,472,2024-12-28 19:54:00,repeat_purchase,1444,Notifications
5420,473,2025-07-01 15:56:00,app_visit,1445,Checkout
5421,473,2025-07-01 15:56:00,signup,1445,Notifications
5422,473,2025-07-01 15:09:00,search,1445,Search
5423,473,2025-07-01 15:26:00,uninstall,1445,Profile
5424,473,2025-08-26 23:42:00,app_visit,1446,Checkout
5425,473,2025-08-26 22:54:00,signup,1446,Checkout
5426,473,2025-08-26 22:48:00,search,1446,Checkout
5427,473,2025-08-26 23:36:00,add_to_cart,1446,Profile
5428,474,2024-07-27 01:44:00,app_visit,1447,Notifications
5429,474,2024-07-27 01:55:00,signup,1447,Profile
5430,474,2024-07-27 01:48:00,onboarding_complete,1447,Notifications
5431,474,2024-07-27 01:54:00,add_to_cart,1447,Notifications
5432,474,2024-08-04 23:39:00,app_visit,1448,Search
5433,474,2024-08-04 23:11:00,signup,1448,Notifications
5434,474,2024-08-04 23:03:00,onboarding_complete,1448,Recommendations
5435,474,2024-08-04 23:26:00,search,1448,Checkout
5436,474,2024-06-30 03:55:00,app_visit,1449,Checkout
5437,474,2024-06-30 04:01:00,signup,1449,Recommendations
5438,474,2024-06-30 04:06:00,onboarding_complete,1449,Recommendations
5439,474,2024-06-30 04:07:00,search,1449,Profile
5440,474,2024-06-30 03:29:00,add_to_cart,1449,Checkout
5441,475,2025-08-08 05:33:00,app_visit,1450,Search
5442,475,2025-08-08 05:31:00,signup,1450,Notifications
5443,475,2025-08-08 05:32:00,search,1450,Profile
5444,475,2025-08-08 05:56:00,purchase,1450,Notifications
5445,475,2025-08-03 20:45:00,app_visit,1451,Notifications
5446,475,2025-08-03 20:43:00,search,1451,Checkout
5447,475,2025-08-03 20:45:00,uninstall,1451,Checkout
5448,475,2025-09-17 17:23:00,app_visit,1452,Search
5449,475,2025-09-17 16:49:00,signup,1452,Notifications
5450,475,2025-09-17 16:30:00,onboarding_complete,1452,Recommendations
5451,475,2025-09-17 17:13:00,search,1452,Profile
5452,475,2025-09-17 17:14:00,add_to_cart,1452,Checkout
5453,476,2025-04-18 01:51:00,app_visit,1453,Recommendations
5454,476,2025-04-18 02:22:00,signup,1453,Checkout
5455,476,2025-04-18 01:28:00,onboarding_complete,1453,Search
5456,476,2025-04-18 01:23:00,add_to_cart,1453,Search
5457,476,2025-05-09 20:18:00,app_visit,1454,Recommendations
5458,476,2025-05-09 20:06:00,signup,1454,Profile
5459,476,2025-05-09 20:02:00,onboarding_complete,1454,Checkout
5460,476,2025-05-09 20:29:00,search,1454,Profile
5461,476,2025-02-03 05:13:00,app_visit,1455,Profile
5462,476,2025-02-03 05:39:00,search,1455,Recommendations
5463,476,2025-03-23 08:44:00,app_visit,1456,Checkout
5464,476,2025-03-23 08:29:00,signup,1456,Notifications
5465,476,2025-03-23 08:46:00,onboarding_complete,1456,Notifications
5466,476,2025-03-23 08:29:00,search,1456,Notifications
5467,477,2026-01-24 00:59:00,app_visit,1457,Notifications
5468,477,2026-01-24 00:26:00,search,1457,Search
5469,478,2025-01-24 21:38:00,app_visit,1458,Recommendations
5470,478,2025-01-24 21:53:00,signup,1458,Profile
5471,478,2025-01-24 21:07:00,onboarding_complete,1458,Checkout
5472,478,2025-01-07 19:41:00,app_visit,1459,Search
5473,478,2025-01-07 20:18:00,search,1459,Notifications
5474,478,2025-01-07 20:13:00,add_to_cart,1459,Checkout
5475,479,2025-09-24 11:55:00,app_visit,1460,Search
5476,479,2025-09-24 12:03:00,add_to_cart,1460,Recommendations
5477,479,2025-10-16 09:45:00,app_visit,1461,Search
5478,479,2025-10-16 09:48:00,signup,1461,Recommendations
5479,479,2025-10-16 10:02:00,search,1461,Recommendations
5480,479,2025-10-16 10:02:00,add_to_cart,1461,Checkout
5481,479,2025-11-02 11:38:00,app_visit,1462,Recommendations
5482,479,2025-11-02 11:50:00,uninstall,1462,Recommendations
5483,479,2025-09-18 03:55:00,app_visit,1463,Checkout
5484,479,2025-09-18 04:17:00,signup,1463,Checkout
5485,479,2025-09-18 03:37:00,search,1463,Profile
5486,479,2025-09-18 04:03:00,add_to_cart,1463,Search
5487,479,2025-09-18 04:04:00,uninstall,1463,Recommendations
5488,480,2025-04-06 04:41:00,app_visit,1464,Profile
5489,480,2025-04-06 04:39:00,signup,1464,Recommendations
5490,480,2025-04-06 04:46:00,onboarding_complete,1464,Checkout
5491,480,2025-04-06 04:12:00,search,1464,Profile
5492,480,2024-12-16 02:55:00,app_visit,1465,Search
5493,480,2024-12-16 03:12:00,search,1465,Checkout
5494,480,2025-03-07 23:50:00,app_visit,1466,Checkout
5495,480,2025-01-30 12:10:00,app_visit,1467,Profile
5496,480,2025-01-30 12:10:00,signup,1467,Recommendations
5497,480,2025-01-30 12:36:00,onboarding_complete,1467,Notifications
5498,480,2025-01-30 12:15:00,search,1467,Profile
5499,481,2024-05-01 03:20:00,app_visit,1468,Search
5500,481,2024-05-01 03:26:00,signup,1468,Profile
5501,481,2024-05-01 02:46:00,add_to_cart,1468,Checkout
5502,481,2024-07-09 04:49:00,app_visit,1469,Search
5503,481,2024-07-09 04:46:00,add_to_cart,1469,Search
5504,482,2025-06-04 03:40:00,app_visit,1470,Checkout
5505,482,2025-06-04 03:41:00,signup,1470,Profile
5506,482,2025-06-04 04:19:00,onboarding_complete,1470,Search
5507,483,2025-08-15 06:05:00,app_visit,1471,Profile
5508,483,2025-08-15 05:51:00,signup,1471,Search
5509,483,2025-08-15 05:30:00,add_to_cart,1471,Recommendations
5510,483,2025-09-10 16:09:00,app_visit,1472,Search
5511,483,2025-09-10 16:24:00,signup,1472,Profile
5512,483,2025-09-10 15:55:00,onboarding_complete,1472,Checkout
5513,483,2025-09-10 16:38:00,search,1472,Profile
5514,483,2025-09-10 16:04:00,purchase,1472,Notifications
5515,483,2025-12-06 23:25:00,app_visit,1473,Checkout
5516,483,2025-12-06 23:08:00,search,1473,Search
5517,483,2025-09-03 14:38:00,app_visit,1474,Recommendations
5518,483,2025-09-03 15:10:00,signup,1474,Search
5519,483,2025-09-03 14:39:00,onboarding_complete,1474,Search
5520,484,2025-09-14 19:31:00,app_visit,1475,Recommendations
5521,484,2025-09-14 19:26:00,signup,1475,Checkout
5522,484,2025-09-14 19:44:00,onboarding_complete,1475,Profile
5523,484,2025-09-14 20:00:00,search,1475,Search
5524,484,2025-09-14 19:41:00,add_to_cart,1475,Search
5525,484,2025-11-12 15:30:00,app_visit,1476,Recommendations
5526,484,2025-11-12 15:29:00,signup,1476,Profile
5527,484,2025-11-12 15:16:00,search,1476,Checkout
5528,484,2025-11-12 15:24:00,purchase,1476,Notifications
5529,484,2025-11-21 16:23:00,app_visit,1477,Profile
5530,484,2025-11-21 16:14:00,signup,1477,Search
5531,484,2025-11-21 16:23:00,search,1477,Recommendations
5532,484,2025-11-15 08:24:00,app_visit,1478,Checkout
5533,484,2025-11-15 08:47:00,signup,1478,Profile
5534,484,2025-11-15 08:33:00,onboarding_complete,1478,Recommendations
5535,484,2025-11-15 08:13:00,add_to_cart,1478,Checkout
5536,484,2025-09-07 16:37:00,app_visit,1479,Profile
5537,484,2025-09-07 16:31:00,signup,1479,Checkout
5538,484,2025-09-07 16:25:00,onboarding_complete,1479,Checkout
5539,484,2025-09-07 16:12:00,search,1479,Checkout
5540,485,2025-08-30 22:07:00,app_visit,1480,Notifications
5541,485,2025-08-30 21:51:00,signup,1480,Notifications
5542,485,2025-08-30 21:43:00,onboarding_complete,1480,Notifications
5543,485,2025-08-30 21:42:00,search,1480,Recommendations
5544,485,2025-08-30 21:22:00,add_to_cart,1480,Search
5545,485,2025-07-09 08:14:00,app_visit,1481,Notifications
5546,485,2025-07-09 07:54:00,signup,1481,Notifications
5547,485,2025-07-09 08:32:00,onboarding_complete,1481,Notifications
5548,485,2025-07-09 07:49:00,search,1481,Profile
5549,485,2025-07-30 23:27:00,app_visit,1482,Recommendations
5550,485,2025-07-30 23:49:00,signup,1482,Search
5551,485,2025-07-30 23:37:00,onboarding_complete,1482,Recommendations
5552,485,2025-07-30 23:50:00,search,1482,Checkout
5553,485,2025-07-30 23:03:00,purchase,1482,Notifications
5554,485,2025-07-30 23:27:00,repeat_purchase,1482,Notifications
5555,486,2025-06-04 12:49:00,app_visit,1483,Search
5556,486,2025-06-04 12:34:00,signup,1483,Search
5557,486,2025-06-04 13:11:00,onboarding_complete,1483,Notifications
5558,486,2025-06-04 12:48:00,search,1483,Profile
5559,486,2025-06-15 22:17:00,app_visit,1484,Notifications
5560,486,2025-06-15 22:50:00,signup,1484,Recommendations
5561,486,2025-06-15 22:25:00,onboarding_complete,1484,Recommendations
5562,486,2025-06-15 22:52:00,search,1484,Profile
5563,486,2025-06-15 22:07:00,add_to_cart,1484,Search
5564,486,2025-05-08 20:26:00,app_visit,1485,Recommendations
5565,486,2025-05-08 20:55:00,signup,1485,Notifications
5566,486,2025-05-08 20:42:00,onboarding_complete,1485,Profile
5567,486,2025-05-08 20:44:00,search,1485,Search
5568,486,2025-05-19 20:52:00,app_visit,1486,Profile
5569,486,2025-05-19 21:29:00,signup,1486,Checkout
5570,486,2025-05-19 21:19:00,search,1486,Notifications
5571,487,2024-08-10 11:18:00,app_visit,1487,Search
5572,487,2024-08-10 11:39:00,signup,1487,Checkout
5573,487,2024-08-10 11:32:00,onboarding_complete,1487,Checkout
5574,487,2024-08-10 11:05:00,search,1487,Checkout
5575,487,2024-09-08 18:23:00,app_visit,1488,Profile
5576,487,2024-09-08 17:40:00,signup,1488,Recommendations
5577,487,2024-09-08 17:39:00,search,1488,Notifications
5578,487,2024-09-08 17:57:00,add_to_cart,1488,Notifications
5579,487,2024-08-01 03:04:00,app_visit,1489,Profile
5580,487,2024-08-01 02:49:00,signup,1489,Search
5581,487,2024-08-01 02:25:00,onboarding_complete,1489,Profile
5582,487,2024-08-01 03:04:00,add_to_cart,1489,Notifications
5583,488,2024-12-21 02:12:00,app_visit,1490,Notifications
5584,488,2024-12-21 02:30:00,search,1490,Checkout
5585,488,2024-12-21 02:24:00,add_to_cart,1490,Checkout
5586,488,2024-12-05 12:32:00,app_visit,1491,Profile
5587,488,2025-01-09 04:14:00,app_visit,1492,Profile
5588,488,2025-01-09 03:29:00,signup,1492,Profile
5589,488,2025-01-09 03:23:00,onboarding_complete,1492,Notifications
5590,488,2025-01-09 04:07:00,search,1492,Checkout
5591,488,2025-01-09 03:50:00,purchase,1492,Recommendations
5592,488,2025-01-07 00:31:00,app_visit,1493,Profile
5593,488,2025-01-07 00:39:00,search,1493,Profile
5594,488,2025-01-07 01:21:00,add_to_cart,1493,Notifications
5595,489,2024-05-21 14:08:00,app_visit,1494,Profile
5596,489,2024-05-21 13:52:00,search,1494,Recommendations
5597,489,2024-05-21 13:28:00,add_to_cart,1494,Search
5598,489,2024-04-09 05:09:00,app_visit,1495,Search
5599,489,2024-04-09 05:10:00,search,1495,Notifications
5600,489,2024-04-09 05:19:00,add_to_cart,1495,Profile
5601,489,2024-05-10 06:55:00,app_visit,1496,Search
5602,489,2024-05-10 06:34:00,search,1496,Recommendations
5603,489,2024-05-10 06:51:00,add_to_cart,1496,Notifications
5604,489,2024-04-25 12:51:00,app_visit,1497,Search
5605,489,2024-04-25 13:31:00,signup,1497,Profile
5606,489,2024-04-25 13:12:00,onboarding_complete,1497,Recommendations
5607,489,2024-04-25 12:56:00,search,1497,Recommendations
5608,489,2024-04-25 12:57:00,add_to_cart,1497,Checkout
5609,489,2024-06-07 12:24:00,app_visit,1498,Checkout
5610,489,2024-06-07 12:58:00,signup,1498,Profile
5611,489,2024-06-07 12:13:00,onboarding_complete,1498,Checkout
5612,489,2024-06-07 12:27:00,search,1498,Search
5613,490,2025-05-23 12:42:00,app_visit,1499,Recommendations
5614,490,2025-05-23 12:44:00,search,1499,Profile
5615,491,2025-08-14 10:30:00,app_visit,1500,Notifications
5616,491,2025-08-14 10:39:00,signup,1500,Profile
5617,491,2025-08-14 10:24:00,search,1500,Profile
5618,491,2025-08-14 10:23:00,purchase,1500,Notifications
5619,491,2025-11-01 11:46:00,app_visit,1501,Checkout
5620,491,2025-11-01 11:45:00,signup,1501,Checkout
5621,491,2025-11-01 11:58:00,onboarding_complete,1501,Recommendations
5622,491,2025-09-25 00:00:00,app_visit,1502,Recommendations
5623,491,2025-09-24 23:49:00,signup,1502,Checkout
5624,491,2025-09-24 23:55:00,onboarding_complete,1502,Checkout
5625,491,2025-09-25 00:02:00,search,1502,Recommendations
5626,491,2025-10-13 20:40:00,app_visit,1503,Notifications
5627,491,2025-10-13 19:52:00,signup,1503,Profile
5628,491,2025-10-13 19:48:00,onboarding_complete,1503,Search
5629,491,2025-10-13 20:29:00,search,1503,Search
5630,491,2025-10-13 20:26:00,add_to_cart,1503,Notifications
5631,491,2025-10-13 19:54:00,purchase,1503,Notifications
5632,491,2025-09-04 11:31:00,app_visit,1504,Checkout
5633,491,2025-09-04 11:55:00,signup,1504,Search
5634,491,2025-09-04 12:05:00,search,1504,Checkout
5635,492,2025-05-16 14:16:00,app_visit,1505,Search
5636,492,2025-05-16 13:41:00,signup,1505,Recommendations
5637,492,2025-05-16 14:14:00,onboarding_complete,1505,Profile
5638,492,2025-05-16 14:09:00,search,1505,Recommendations
5639,492,2025-05-16 14:13:00,uninstall,1505,Notifications
5640,492,2025-04-11 06:36:00,app_visit,1506,Checkout
5641,492,2025-04-11 07:06:00,signup,1506,Checkout
5642,492,2025-04-11 06:28:00,onboarding_complete,1506,Checkout
5643,492,2025-04-11 06:35:00,add_to_cart,1506,Notifications
5644,492,2025-05-12 16:48:00,app_visit,1507,Checkout
5645,492,2025-05-12 16:11:00,signup,1507,Search
5646,492,2025-05-12 16:22:00,search,1507,Profile
5647,492,2025-05-12 16:25:00,purchase,1507,Recommendations
5648,492,2025-05-12 16:35:00,repeat_purchase,1507,Notifications
5649,492,2025-03-27 15:25:00,app_visit,1508,Search
5650,492,2025-03-27 15:30:00,signup,1508,Recommendations
5651,492,2025-03-27 15:06:00,onboarding_complete,1508,Checkout
5652,492,2025-03-27 15:32:00,search,1508,Profile
5653,492,2025-03-27 15:19:00,purchase,1508,Notifications
5654,492,2025-06-03 22:29:00,app_visit,1509,Recommendations
5655,492,2025-06-03 22:55:00,signup,1509,Search
5656,492,2025-06-03 23:12:00,onboarding_complete,1509,Search
5657,492,2025-06-03 23:05:00,search,1509,Checkout
5658,492,2025-06-03 23:22:00,purchase,1509,Notifications
5659,493,2025-04-23 07:22:00,app_visit,1510,Notifications
5660,493,2025-04-23 07:27:00,signup,1510,Recommendations
5661,493,2025-04-23 07:35:00,onboarding_complete,1510,Search
5662,493,2025-04-23 07:17:00,search,1510,Recommendations
5663,493,2025-04-23 07:18:00,add_to_cart,1510,Notifications
5664,493,2025-05-30 03:35:00,app_visit,1511,Recommendations
5665,493,2025-05-30 02:51:00,search,1511,Search
5666,493,2025-02-18 07:45:00,app_visit,1512,Recommendations
5667,493,2025-02-18 07:29:00,signup,1512,Profile
5668,493,2025-02-18 07:27:00,onboarding_complete,1512,Notifications
5669,493,2025-02-18 07:10:00,search,1512,Search
5670,493,2025-02-18 07:56:00,purchase,1512,Profile
5671,493,2025-04-22 12:55:00,app_visit,1513,Profile
5672,493,2025-04-22 12:45:00,signup,1513,Checkout
5673,493,2025-03-21 08:41:00,app_visit,1514,Checkout
5674,493,2025-03-21 08:57:00,signup,1514,Checkout
5675,493,2025-03-21 09:07:00,onboarding_complete,1514,Profile
5676,493,2025-03-21 09:09:00,search,1514,Profile
5677,493,2025-03-21 09:10:00,purchase,1514,Profile
5678,493,2025-03-21 09:11:00,uninstall,1514,Notifications
5679,493,2025-04-04 10:20:00,app_visit,1515,Search
5680,493,2025-04-04 09:30:00,signup,1515,Profile
5681,493,2025-04-04 10:02:00,onboarding_complete,1515,Search
5682,493,2025-04-04 09:47:00,search,1515,Notifications
5683,493,2025-04-04 10:10:00,add_to_cart,1515,Recommendations
5684,494,2025-09-05 05:18:00,app_visit,1516,Search
5685,494,2025-09-05 04:41:00,signup,1516,Search
5686,494,2025-09-05 04:54:00,search,1516,Notifications
5687,494,2025-09-05 04:34:00,add_to_cart,1516,Checkout
5688,494,2025-07-04 09:41:00,app_visit,1517,Notifications
5689,494,2025-07-04 10:30:00,uninstall,1517,Notifications
5690,494,2025-06-19 13:49:00,app_visit,1518,Notifications
5691,494,2025-06-19 13:37:00,signup,1518,Notifications
5692,494,2025-06-19 13:28:00,add_to_cart,1518,Search
5693,494,2025-09-06 17:02:00,app_visit,1519,Checkout
5694,494,2025-09-06 17:08:00,signup,1519,Search
5695,494,2025-09-06 17:53:00,onboarding_complete,1519,Search
5696,494,2025-09-06 17:44:00,search,1519,Profile
5697,494,2025-06-30 05:30:00,app_visit,1520,Notifications
5698,494,2025-06-30 05:37:00,purchase,1520,Profile
5699,494,2025-09-09 20:09:00,app_visit,1521,Search
5700,494,2025-09-09 20:08:00,search,1521,Search
5701,494,2025-09-09 19:30:00,add_to_cart,1521,Checkout
5702,494,2025-09-25 00:50:00,app_visit,1522,Recommendations
5703,494,2025-09-25 00:27:00,signup,1522,Recommendations
5704,494,2025-09-25 00:16:00,onboarding_complete,1522,Search
5705,494,2025-09-25 00:42:00,search,1522,Search
5706,495,2025-11-28 00:52:00,app_visit,1523,Checkout
5707,495,2025-11-28 00:57:00,signup,1523,Notifications
5708,495,2025-11-28 00:45:00,search,1523,Notifications
5709,495,2025-11-28 00:26:00,add_to_cart,1523,Recommendations
5710,496,2024-03-13 15:45:00,app_visit,1524,Profile
5711,496,2024-03-13 15:35:00,signup,1524,Profile
5712,496,2024-03-13 15:59:00,search,1524,Notifications
5713,496,2024-03-13 16:23:00,add_to_cart,1524,Search
5714,496,2024-06-05 09:43:00,app_visit,1525,Notifications
5715,496,2024-06-05 09:13:00,search,1525,Recommendations
5716,496,2024-06-05 09:19:00,add_to_cart,1525,Profile
5717,496,2024-06-05 09:50:00,uninstall,1525,Checkout
5718,496,2024-05-02 10:19:00,app_visit,1526,Notifications
5719,496,2024-05-02 10:23:00,signup,1526,Profile
5720,496,2024-05-02 10:34:00,onboarding_complete,1526,Checkout
5721,496,2024-05-02 09:43:00,search,1526,Checkout
5722,496,2024-05-02 10:09:00,purchase,1526,Recommendations
5723,496,2024-05-02 10:33:00,repeat_purchase,1526,Search
5724,497,2025-06-28 04:25:00,app_visit,1527,Search
5725,497,2025-06-28 05:02:00,signup,1527,Search
5726,497,2025-06-28 04:47:00,onboarding_complete,1527,Recommendations
5727,497,2025-06-28 04:15:00,search,1527,Checkout
5728,498,2025-05-24 19:44:00,app_visit,1528,Recommendations
5729,498,2025-05-24 20:21:00,signup,1528,Profile
5730,498,2025-05-24 19:46:00,onboarding_complete,1528,Notifications
5731,498,2025-05-24 19:56:00,purchase,1528,Checkout
5732,498,2025-07-14 01:10:00,app_visit,1529,Search
5733,498,2025-07-14 00:38:00,search,1529,Notifications
5734,498,2025-07-14 01:26:00,add_to_cart,1529,Search
5735,498,2025-04-14 09:36:00,app_visit,1530,Search
5736,498,2025-04-14 09:57:00,search,1530,Profile
5737,498,2025-07-09 18:50:00,app_visit,1531,Search
5738,498,2025-07-09 18:41:00,signup,1531,Recommendations
5739,498,2025-07-09 18:42:00,onboarding_complete,1531,Search
5740,498,2025-07-09 18:42:00,search,1531,Notifications
5741,499,2025-10-04 06:05:00,app_visit,1532,Profile
5742,499,2025-10-04 05:54:00,signup,1532,Checkout
5743,499,2025-10-04 05:28:00,onboarding_complete,1532,Profile
5744,499,2025-10-04 06:06:00,search,1532,Checkout
5745,499,2025-10-25 23:50:00,app_visit,1533,Profile
5746,499,2025-10-26 00:31:00,signup,1533,Recommendations
5747,499,2025-10-25 23:49:00,search,1533,Checkout
5748,499,2025-12-27 04:47:00,app_visit,1534,Search
5749,499,2025-12-27 04:47:00,signup,1534,Checkout
5750,499,2025-12-27 05:06:00,onboarding_complete,1534,Checkout
5751,499,2025-12-27 04:59:00,search,1534,Notifications
5752,499,2025-12-27 05:08:00,add_to_cart,1534,Search
5753,499,2025-12-27 04:57:00,purchase,1534,Search
5754,499,2025-11-17 20:59:00,app_visit,1535,Checkout
5755,499,2025-11-17 20:52:00,signup,1535,Search
5756,499,2025-11-17 21:01:00,onboarding_complete,1535,Profile
5757,499,2025-09-26 04:11:00,app_visit,1536,Notifications
5758,499,2025-09-26 04:12:00,signup,1536,Notifications
5759,499,2025-09-26 04:17:00,onboarding_complete,1536,Search
